voter_id,first_name,last_name,birth_year,address_line,city,postal_code,latitude,longitude,registration_status,reported_district,source_file,last_updated,received_date,matched_district,duplicate_id_flag,duplicate_person_address_flag,missing_address_flag,invalid_postal_code_flag,missing_location_flag,out_of_region_flag,unmatched_district_flag,district_mismatch_flag,stale_record_flag,anomaly_count,anomaly_types,needs_review
SIM-VR-00585,Alex,Placeholder,1983,9433 Cook St,Saanich,V2J 3E5,48.47664,-123.340437,Active,Saanich South,Online_Registration_Extract_2026Q2.csv,2024-09-19,2026-04-28,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00586,Alex,Placeholder,1965,4152 Gorge Rd,Victoria,V3X 6E8,48.453188,-123.359926,Pending Review,Victoria-Swan Lake,Contact_Centre_Update_2026Q2.csv,2025-11-15,2026-05-13,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,1
SIM-VR-00587,Morgan,Training,1951,9219 Hillside Ave,Victoria,V9A 1X6,48.416699,-123.385856,Active,Victoria-Beacon Hill,ICBC_Address_Update_2026Q2.csv,2026-01-01,2026-05-25,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00588,Drew,Public,1986,5574 Harbour View Rd,Victoria,V5G 1G7,48.449359,-123.377387,Inactive,Victoria-Swan Lake,Federal_Electors_Extract_2026Q2.csv,2025-12-21,2026-06-08,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00589,Morgan,Example,2004,3356 Pandora Ave,Oak Bay,V6X 1E4,48.469972,-123.3004,Active,Oak Bay-Gordon Head,ICBC_Address_Update_2026Q2.csv,2024-07-17,2026-06-02,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00590,Taylor,Test,1980,9188 Pandora Ave,Victoria,V7C 4E9,48.409601,-123.368524,Active,Victoria-Beacon Hill,ICBC_Address_Update_2026Q2.csv,2025-03-19,2026-05-26,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00591,Drew,Demo,1942,6254 Tillicum Rd,Victoria,V9J 3T6,48.449451,-123.350217,Active,Victoria-Swan Lake,Contact_Centre_Update_2026Q2.csv,2025-07-12,2026-05-06,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00592,Reese,Example,1989,5706 Hillside Ave,Oak Bay,V2V 4A1,48.459203,-123.293577,Active,Oak Bay-Gordon Head,Federal_Electors_Extract_2026Q2.csv,2026-04-22,2026-05-31,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00593,Rowan,Mock,1958,3446 Cook St,Victoria,V9Y 9X7,48.414112,-123.369419,Active,Victoria-Beacon Hill,ICBC_Address_Update_2026Q2.csv,2025-06-24,2026-04-29,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00594,Reese,Training,1981,4014 Cedar Hill Rd,Victoria,V6R 7V0,48.418458,-123.368409,Active,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2024-11-06,2026-06-18,Victoria-Beacon Hill,0,1,0,0,0,0,0,0,1,2,duplicate_person_address; stale_record,1
SIM-VR-00595,Hayden,Placeholder,1943,9906 Admirals Rd,Esquimalt,V0N 5N5,48.43366,-123.436022,Active,Esquimalt-Metchosin,Contact_Centre_Update_2026Q2.csv,2026-04-22,2026-05-15,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00596,Jamie,Practice,1962,1625 Gorge Rd,Victoria,V2Y 5H6,48.410033,-123.392782,Inactive,Victoria-Beacon Hill,Federal_Electors_Extract_2026Q2.csv,2024-11-05,2026-05-15,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00597,Drew,Test,1975,1112 Gorge Rd,Victoria,V2E 3C4,48.445714,-123.35401,Inactive,Victoria-Swan Lake,Online_Registration_Extract_2026Q2.csv,2026-06-07,2026-05-30,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00598,Hayden,Synthetic,1948,686 Shelbourne St,Victoria,V9R 6T8,48.440124,-123.392806,Active,Victoria-Swan Lake,Contact_Centre_Update_2026Q2.csv,2025-08-12,2026-06-09,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00599,Cameron,Placeholder,1957,3198 Fort St,Esquimalt,V8Y 4N9,48.412073,-123.397912,Pending Review,Esquimalt-Metchosin,Contact_Centre_Update_2026Q2.csv,2026-02-11,2026-05-09,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,1
SIM-VR-00600,Sam,Demo,2002,9848 Shelbourne St,Victoria,V9X 0E4,48.449517,-123.391821,Active,Victoria-Swan Lake,ICBC_Address_Update_2026Q2.csv,2025-09-08,2026-06-23,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00601,Rowan,Sample,1954,,Victoria,V3G 6N5,48.408286,-123.368571,Active,Victoria-Beacon Hill,Federal_Electors_Extract_2026Q2.csv,2026-03-19,2026-05-14,Victoria-Beacon Hill,0,0,1,0,0,0,0,0,0,1,missing_address,1
SIM-VR-00602,Morgan,Demo,1949,,Victoria,V8T 1B1,48.451572,-123.363877,Active,Victoria-Swan Lake,Federal_Electors_Extract_2026Q2.csv,2025-01-03,2026-05-30,Victoria-Swan Lake,0,0,1,0,0,0,0,0,1,2,missing_address; stale_record,1
SIM-VR-00603,Parker,Synthetic,1957,5741 Pandora Ave,Victoria,V8S 6H6,48.460822,-123.384284,Active,Victoria-Swan Lake,Contact_Centre_Update_2026Q2.csv,2024-08-17,2026-05-10,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00604,Drew,Synthetic,1980,6612 Fort St,Oak Bay,V0A 0G0,48.457752,-123.291521,Active,Oak Bay-Gordon Head,Online_Registration_Extract_2026Q2.csv,2024-11-25,2026-04-26,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00605,Taylor,Example,1986,7397 Bay St,Saanich,V9A 1H4,48.478824,-123.389773,Active,Saanich South,ICBC_Address_Update_2026Q2.csv,2025-08-01,2026-05-01,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00606,Taylor,Placeholder,1959,3740 Cook St,Esquimalt,V8S 9X1,48.452125,-123.441913,Active,Esquimalt-Metchosin,ICBC_Address_Update_2026Q2.csv,2025-07-09,2026-06-02,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00607,Jamie,Training,1942,8613 Cedar Hill Rd,Victoria,V0V 9R9,48.411524,-123.387381,Active,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2025-06-06,2026-06-18,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00608,Drew,Test,1973,9353 Admirals Rd,Esquimalt,V9A 6S5,48.42888,-123.422273,Pending Review,Esquimalt-Metchosin,VitalStats_Status_Update_2026Q2.csv,2025-10-19,2026-06-17,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,1
SIM-VR-00609,Sam,Synthetic,1985,9518 Cook St,Esquimalt,V4P 6B2,48.448423,-123.427064,Active,Esquimalt-Metchosin,Online_Registration_Extract_2026Q2.csv,2025-12-28,2026-05-21,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00610,Reese,Test,1989,6283 Cook St,Esquimalt,V3T 9N4,48.421721,-123.419833,Active,Esquimalt-Metchosin,Contact_Centre_Update_2026Q2.csv,2026-01-07,2026-06-07,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00611,Quinn,Sample,1969,2848 Fort St,Esquimalt,V0V 5A7,48.43239,-123.41761,Active,Esquimalt-Metchosin,Online_Registration_Extract_2026Q2.csv,2025-11-22,2026-06-20,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00612,Casey,Mock,1980,9690 Gorge Rd,Oak Bay,V1N 5T9,48.437179,-123.307593,Active,Oak Bay-Gordon Head,Online_Registration_Extract_2026Q2.csv,2026-03-13,2026-06-03,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00613,Taylor,Demo,1949,639 Bay St,Victoria,V8V 1E0,48.42306,-123.368653,Active,Victoria-Beacon Hill,VitalStats_Status_Update_2026Q2.csv,2024-11-18,2026-04-29,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00614,Avery,Synthetic,1986,5991 Cedar Hill Rd,Esquimalt,V0B 7B3,48.438503,-123.414072,Active,Esquimalt-Metchosin,VitalStats_Status_Update_2026Q2.csv,2026-01-04,2026-06-20,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00615,Rowan,Example,1945,6417 Harbour View Rd,Victoria,V4B 0A7,48.411165,-123.385102,Active,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2026-01-16,2026-06-09,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00616,Jordan,Public,1988,1703 Pandora Ave,Esquimalt,V2P 1Y3,48.419437,-123.427962,Active,Esquimalt-Metchosin,Online_Registration_Extract_2026Q2.csv,2024-07-17,2026-05-21,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00617,Jamie,Example,1989,320 Harbour View Rd,Victoria,V3T 8J3,48.42071,-123.385561,Pending Review,Victoria-Beacon Hill,Online_Registration_Extract_2026Q2.csv,2025-04-17,2026-06-17,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00618,Morgan,Practice,1964,9248 Admirals Rd,Saanich,V0R 1P4,48.490008,-123.382661,Active,Saanich South,Online_Registration_Extract_2026Q2.csv,2025-05-26,2026-06-24,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00619,Reese,Demo,1980,1317 Harbour View Rd,Oak Bay,V5N 8X8,48.427655,-123.288703,Active,Oak Bay-Gordon Head,Online_Registration_Extract_2026Q2.csv,2026-01-10,2026-05-14,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00620,Cameron,Placeholder,1947,8258 Gorge Rd,Esquimalt,V8Z-4K9,48.414633,-123.427521,Active,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2024-10-09,2026-05-21,Esquimalt-Metchosin,0,0,0,1,0,0,0,0,1,2,invalid_postal_code; stale_record,1
SIM-VR-00621,Morgan,Practice,1967,3469 Harbour View Rd,Victoria,V5E 3Y3,48.441548,-123.35323,Active,Victoria-Swan Lake,ICBC_Address_Update_2026Q2.csv,2025-03-02,2026-06-19,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00622,Hayden,Test,1942,,Victoria,V6C 4H3,48.412821,-123.379229,Active,Victoria-Beacon Hill,VitalStats_Status_Update_2026Q2.csv,2025-03-01,2026-06-16,Victoria-Beacon Hill,0,0,1,0,0,0,0,0,1,2,missing_address; stale_record,1
SIM-VR-00623,Reese,Public,1951,8283 Pandora Ave,Saanich,V7C 4S1,48.469408,-123.392884,Active,Saanich South,Federal_Electors_Extract_2026Q2.csv,2025-03-06,2026-06-04,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00624,Rowan,Training,1977,4779 Shelbourne St,Saanich,V9S 0R4,48.479369,-123.354186,Pending Review,Saanich South,Online_Registration_Extract_2026Q2.csv,2025-10-12,2026-06-22,Saanich South,0,0,0,0,0,0,0,0,0,0,,1
SIM-VR-00625,Cameron,Public,1991,4964 Admirals Rd,Victoria,V6T 0J1,48.423867,-123.359348,Active,Victoria-Beacon Hill,Federal_Electors_Extract_2026Q2.csv,2025-10-31,2026-06-18,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00626,Sam,Synthetic,1952,5159 Shelbourne St,Saanich,V6H 0V1,48.495564,-123.386027,Active,Saanich South,Federal_Electors_Extract_2026Q2.csv,2026-04-25,2026-05-19,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00627,Taylor,Mock,1951,7790 Fort St,Oak Bay,V8B 3Y8,48.467543,-123.304132,Active,Oak Bay-Gordon Head,ICBC_Address_Update_2026Q2.csv,2026-04-02,2026-05-04,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00628,Rowan,Test,1972,5210 Cook St,Saanich,V9T 7G9,48.491089,-123.380796,Pending Review,Saanich South,VitalStats_Status_Update_2026Q2.csv,2025-06-03,2026-04-30,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00629,Quinn,Mock,1998,1606 Bay St,Oak Bay,V6E 8X0,48.450989,-123.331578,Active,Oak Bay-Gordon Head,Federal_Electors_Extract_2026Q2.csv,2026-05-20,2026-04-30,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00630,Cameron,Placeholder,2001,9860 Cook St,Esquimalt,V4Y 4S8,,,Active,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2025-01-17,2026-05-19,,0,0,0,0,1,0,1,0,1,3,missing_location; unmatched_district; stale_record,1
SIM-VR-00631,Reese,Example,1988,8167 Cook St,Saanich,V2N 0G1,48.491429,-123.363206,Active,Saanich South,VitalStats_Status_Update_2026Q2.csv,2025-02-16,2026-05-21,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00632,Drew,Example,1942,4744 Bay St,Oak Bay,V2R 3E6,48.453845,-123.309883,Pending Review,Victoria-Beacon Hill,ICBC_Address_Update_2026Q2.csv,2026-05-09,2026-05-27,Oak Bay-Gordon Head,0,0,0,0,0,0,0,1,0,1,district_mismatch,1
SIM-VR-00633,Rowan,Sample,1980,2819 Tillicum Rd,Oak Bay,V3N 6V0,48.458596,-123.296507,Inactive,Oak Bay-Gordon Head,Online_Registration_Extract_2026Q2.csv,2024-12-02,2026-04-27,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00634,Reese,Example,1997,6480 Shelbourne St,Oak Bay,V0J 6P1,48.426742,-123.311683,Active,Oak Bay-Gordon Head,Online_Registration_Extract_2026Q2.csv,2026-04-26,2026-06-18,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00635,Jordan,Placeholder,1971,185 Shelbourne St,Victoria,V0H 0H6,48.420906,-123.377287,Active,Victoria-Beacon Hill,ICBC_Address_Update_2026Q2.csv,2025-01-30,2026-05-19,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00636,Reese,Training,1994,4030 Gorge Rd,Victoria,V2B 5J8,48.460945,-123.37354,Inactive,Victoria-Swan Lake,ICBC_Address_Update_2026Q2.csv,2024-09-05,2026-05-28,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00637,Avery,Demo,1994,,Oak Bay,V8N 3J9,48.468751,-123.32233,Active,Oak Bay-Gordon Head,VitalStats_Status_Update_2026Q2.csv,2024-11-18,2026-05-21,Oak Bay-Gordon Head,0,0,1,0,0,0,0,0,1,2,missing_address; stale_record,1
SIM-VR-00638,Taylor,Mock,2006,875 Cook St,Saanich,V1P 9E5,48.476354,-123.352902,Active,Saanich South,VitalStats_Status_Update_2026Q2.csv,2024-09-05,2026-06-05,Saanich South,1,1,0,0,0,0,0,0,1,3,duplicate_id; duplicate_person_address; stale_record,1
SIM-VR-00639,Rowan,Practice,1945,3129 Admirals Rd,Victoria,V6X 0B2,48.409768,-123.373099,Active,Victoria-Beacon Hill,ICBC_Address_Update_2026Q2.csv,2025-08-15,2026-05-02,Victoria-Beacon Hill,0,1,0,0,0,0,0,0,0,1,duplicate_person_address,1
SIM-VR-00640,Hayden,Synthetic,2008,8517 Shelbourne St,Oak Bay,V9T 7B4,,,Active,Oak Bay-Gordon Head,Contact_Centre_Update_2026Q2.csv,2025-09-09,2026-06-17,,0,0,0,0,1,0,1,0,0,2,missing_location; unmatched_district,1
SIM-VR-00641,Riley,Sample,1975,5417 Cook St,Victoria,V6Y 6S3,48.457274,-123.379226,Pending Review,Victoria-Swan Lake,Contact_Centre_Update_2026Q2.csv,2025-12-30,2026-05-02,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,1
SIM-VR-00642,Morgan,Public,1977,9534 Pandora Ave,Esquimalt,V9G 4X4,,,Active,Esquimalt-Metchosin,VitalStats_Status_Update_2026Q2.csv,2024-09-20,2026-05-12,,0,1,0,0,1,0,1,0,1,4,duplicate_person_address; missing_location; unmatched_district; stale_record,1
SIM-VR-00643,Parker,Public,1966,5166 Cook St,Victoria,V5V 3B5,48.407062,-123.389035,Active,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2024-08-10,2026-06-01,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00644,Casey,Test,1985,9175 Cook St,Saanich,V0Y 6P3,48.472864,-123.351875,Active,Saanich South,Federal_Electors_Extract_2026Q2.csv,2024-11-18,2026-05-01,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00645,Sam,Practice,1982,8611 Cook St,Esquimalt,V0B 3Y2,48.452326,-123.404677,Active,Esquimalt-Metchosin,ICBC_Address_Update_2026Q2.csv,2026-01-25,2026-05-06,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00646,Reese,Mock,1953,660 Fort St,Victoria,V3G 0E7,48.427955,-123.37402,Active,Oak Bay-Gordon Head,Contact_Centre_Update_2026Q2.csv,2025-12-04,2026-05-06,Victoria-Beacon Hill,0,0,0,0,0,0,0,1,0,1,district_mismatch,1
SIM-VR-00647,Avery,Placeholder,1969,811 Cook St,Victoria,V1E 1G7,48.417053,-123.368114,Active,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2024-11-08,2026-05-11,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00648,Drew,Example,1978,1117 Pandora Ave,Esquimalt,V2X 3V6,48.414179,-123.443711,Active,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2025-07-07,2026-05-31,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00649,Taylor,Practice,1957,9748 Gorge Rd,Oak Bay,V7T 0Y4,48.461,-123.292726,Active,Oak Bay-Gordon Head,Contact_Centre_Update_2026Q2.csv,2026-05-30,2026-06-06,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00650,Jordan,Public,1971,7973 Admirals Rd,Victoria,V3R 5H4,48.415425,-123.382918,Active,Saanich South,ICBC_Address_Update_2026Q2.csv,2024-12-16,2026-05-16,Victoria-Beacon Hill,0,0,0,0,0,0,0,1,1,2,district_mismatch; stale_record,1
SIM-VR-00651,Parker,Sample,1979,4682 Bay St,Saanich,V3A 7N7,48.491271,-123.375543,Active,Saanich South,VitalStats_Status_Update_2026Q2.csv,2026-01-31,2026-05-07,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00652,Parker,Synthetic,1977,1499 Douglas St,Victoria,VVV 999,48.412526,-123.363577,Active,Victoria-Beacon Hill,ICBC_Address_Update_2026Q2.csv,2025-04-04,2026-05-03,Victoria-Beacon Hill,0,0,0,1,0,0,0,0,1,2,invalid_postal_code; stale_record,1
SIM-VR-00653,Hayden,Training,1947,1911 Bay St,Oak Bay,V0Y 6X3,48.442568,-123.32113,Active,Oak Bay-Gordon Head,Online_Registration_Extract_2026Q2.csv,2025-05-25,2026-04-28,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00654,Jamie,Mock,1978,,Saanich,V1J 6B4,48.478068,-123.352323,Active,Saanich South,VitalStats_Status_Update_2026Q2.csv,2025-04-16,2026-05-02,Saanich South,0,0,1,0,0,0,0,0,1,2,missing_address; stale_record,1
SIM-VR-00655,Cameron,Training,1990,4594 Fort St,Esquimalt,V1X 9R4,48.438754,-123.452083,Active,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2025-09-23,2026-06-21,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00656,Riley,Example,1943,6120 Cedar Hill Rd,Oak Bay,V1H 6B4,48.434405,-123.323312,Active,Victoria-Swan Lake,Federal_Electors_Extract_2026Q2.csv,2026-04-24,2026-05-17,Oak Bay-Gordon Head,0,0,0,0,0,0,0,1,0,1,district_mismatch,1
SIM-VR-00657,Reese,Training,1953,1520 Harbour View Rd,Oak Bay,V4A 9X5,48.434495,-123.312903,Active,Oak Bay-Gordon Head,Contact_Centre_Update_2026Q2.csv,2025-03-25,2026-05-31,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00658,Casey,Public,1992,8970 Harbour View Rd,Esquimalt,V0S 0N3,48.412687,-123.426387,Active,Esquimalt-Metchosin,ICBC_Address_Update_2026Q2.csv,2025-05-18,2026-06-09,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00659,Casey,Demo,1991,6955 Fort St,Victoria,V1J 5B7,48.454162,-123.388476,Active,Victoria-Swan Lake,VitalStats_Status_Update_2026Q2.csv,2025-02-21,2026-05-20,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00660,Parker,Placeholder,1960,8686 Gorge Rd,Saanich,V7S 3H2,48.492498,-123.383086,Inactive,Saanich South,Contact_Centre_Update_2026Q2.csv,2025-05-25,2026-05-13,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00661,Casey,Practice,2008,7732 Fort St,Oak Bay,V3N 8N0,48.468742,-123.302355,Active,Oak Bay-Gordon Head,ICBC_Address_Update_2026Q2.csv,2025-08-08,2026-05-08,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00662,Jamie,Synthetic,1985,5730 Admirals Rd,Victoria,V8J 0J9,48.444011,-123.347723,Active,Victoria-Swan Lake,ICBC_Address_Update_2026Q2.csv,2025-07-17,2026-05-18,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00663,Jordan,Training,1956,4994 Gorge Rd,Victoria,V1P 4H2,48.448835,-123.380686,Active,Victoria-Swan Lake,Online_Registration_Extract_2026Q2.csv,2025-04-13,2026-05-12,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00664,Jordan,Training,1977,7495 Fort St,Esquimalt,V7X 5G8,48.424217,-123.404889,Active,Esquimalt-Metchosin,Contact_Centre_Update_2026Q2.csv,2025-08-24,2026-06-12,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00665,Parker,Mock,1995,1471 Douglas St,Saanich,V5P 5R4,48.484747,-123.359675,Active,Saanich South,Online_Registration_Extract_2026Q2.csv,2024-07-20,2026-06-11,Saanich South,0,1,0,0,0,0,0,0,1,2,duplicate_person_address; stale_record,1
SIM-VR-00666,Rowan,Mock,1982,6377 Bay St,Victoria,VVV 999,48.40948,-123.363614,Active,Victoria-Beacon Hill,Federal_Electors_Extract_2026Q2.csv,2025-09-05,2026-06-12,Victoria-Beacon Hill,0,0,0,1,0,0,0,0,0,1,invalid_postal_code,1
SIM-VR-00667,Morgan,Sample,1968,9290 Bay St,Oak Bay,V6P 1R4,48.446886,-123.32548,Active,Oak Bay-Gordon Head,Contact_Centre_Update_2026Q2.csv,2025-07-12,2026-05-19,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00668,Jordan,Placeholder,1947,8456 Pandora Ave,Victoria,V4B 2C2,48.449467,-123.377333,Active,Victoria-Swan Lake,VitalStats_Status_Update_2026Q2.csv,2026-06-13,2026-05-27,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00669,Rowan,Test,1999,6515 Tillicum Rd,Esquimalt,V0S 0S9,48.42473,-123.401937,Inactive,Esquimalt-Metchosin,Online_Registration_Extract_2026Q2.csv,2025-12-15,2026-06-20,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00670,Alex,Practice,1942,4477 Cedar Hill Rd,Saanich,V4C 1Y4,48.490251,-123.371502,Active,Saanich South,Contact_Centre_Update_2026Q2.csv,2026-05-05,2026-05-28,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00671,Parker,Placeholder,1983,2030 Fort St,Esquimalt,V6B 8S0,48.412744,-123.438411,Active,Esquimalt-Metchosin,VitalStats_Status_Update_2026Q2.csv,2026-05-05,2026-06-04,Esquimalt-Metchosin,1,1,0,0,0,0,0,0,0,2,duplicate_id; duplicate_person_address,1
SIM-VR-00672,Rowan,Mock,1989,6183 Pandora Ave,Saanich,V3J 2B2,48.472424,-123.38496,Active,Saanich South,Online_Registration_Extract_2026Q2.csv,2024-11-16,2026-05-02,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00673,Avery,Sample,2002,2638 Cedar Hill Rd,Oak Bay,V2S 6T1,48.470683,-123.320593,Inactive,Oak Bay-Gordon Head,Online_Registration_Extract_2026Q2.csv,2025-05-04,2026-05-01,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00674,Casey,Practice,1999,4823 Tillicum Rd,Victoria,V0B 3Y8,48.452738,-123.366805,Active,Victoria-Swan Lake,VitalStats_Status_Update_2026Q2.csv,2025-09-15,2026-06-12,Victoria-Swan Lake,0,1,0,0,0,0,0,0,0,1,duplicate_person_address,1
SIM-VR-00675,Quinn,Public,1979,4154 Tillicum Rd,Victoria,V7P 7V8,48.438072,-123.379413,Pending Review,Victoria-Swan Lake,Online_Registration_Extract_2026Q2.csv,2026-02-11,2026-06-06,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,1
SIM-VR-00676,Parker,Mock,1957,5948 Fort St,Oak Bay,VVV 999,48.429154,-123.313045,Active,Oak Bay-Gordon Head,Online_Registration_Extract_2026Q2.csv,2024-12-13,2026-05-08,Oak Bay-Gordon Head,0,0,0,1,0,0,0,0,1,2,invalid_postal_code; stale_record,1
SIM-VR-00677,Casey,Example,2002,2314 Fort St,Victoria,V5T 5B6,48.434889,-123.338731,Active,Victoria-Swan Lake,Contact_Centre_Update_2026Q2.csv,2025-06-04,2026-06-18,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00678,Avery,Example,1990,7663 Tillicum Rd,Esquimalt,V8P 5V5,48.434558,-123.451535,Active,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2024-12-18,2026-06-19,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00679,Morgan,Practice,1986,2517 Admirals Rd,Saanich,V0X 5S1,48.468307,-123.353693,Active,Saanich South,VitalStats_Status_Update_2026Q2.csv,2026-05-03,2026-05-17,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00680,Casey,Training,1986,348 Tillicum Rd,Victoria,V6N 5J9,48.413371,-123.374603,Active,Victoria-Beacon Hill,Federal_Electors_Extract_2026Q2.csv,2025-01-30,2026-06-02,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
